none	0	0	47.74	NA	NA
mtp	1	0	47.45	1.85	0.85
mtp	2	0	56.84	2.37	0.69
mtp	3	0	61.92	2.76	0.60
mtp	4	0	64.72	3.13	0.54
mtp	5	0	61.31	3.14	0.44
mtp	6	0	59.69	3.23	0.38
mtp	8	0	51.38	3.16	0.28
