none	0	0	37.64	NA	NA
mtp	1	0	52.41	1.76	0.77
mtp	2	0	39.69	1.91	0.46
mtp	3	0	36.38	1.92	0.31
mtp	4	0	33.51	1.92	0.23
mtp	5	0	31.24	1.92	0.19
mtp	6	0	29.51	1.92	0.16
mtp	8	0	26.34	1.92	0.12
